,ID,Name,Age,Nationality,Overall,Wage,Reactions,Composure,Vision,ShortPassing,BallControl,Photo,Flag
13630,182949,Wang Shouting,32.0,China PR,62,3000,56.0,50.0,62.0,62.0,50.0,https://cdn.sofifa.org/players/4/19/182949.png,https://cdn.sofifa.org/flags/155.png
13631,193957,C. Montano,26.0,Colombia,62,3000,57.0,58.0,40.0,58.0,61.0,https://cdn.sofifa.org/players/4/19/193957.png,https://cdn.sofifa.org/flags/56.png
13632,228006,A. Abang,21.0,Cameroon,62,1000,56.0,45.0,41.0,52.0,59.0,https://cdn.sofifa.org/players/4/19/228006.png,https://cdn.sofifa.org/flags/103.png
13633,233382,Seol Tae Soo,23.0,Korea Republic,62,1000,58.0,55.0,54.0,64.0,63.0,https://cdn.sofifa.org/players/4/19/233382.png,https://cdn.sofifa.org/flags/167.png
13634,234918,M. Nalepa,23.0,Poland,62,1000,65.0,55.0,59.0,65.0,64.0,https://cdn.sofifa.org/players/4/19/234918.png,https://cdn.sofifa.org/flags/37.png
13635,244134,B. Kapacak,18.0,Turkey,62,2000,60.0,42.0,58.0,56.0,58.0,https://cdn.sofifa.org/players/4/19/244134.png,https://cdn.sofifa.org/flags/48.png
13636,244390,M. Bülter,25.0,Germany,62,3000,39.0,48.0,51.0,53.0,67.0,https://cdn.sofifa.org/players/4/19/244390.png,https://cdn.sofifa.org/flags/21.png
13637,209831,M. Koné,24.0,France,62,1000,51.0,55.0,37.0,32.0,47.0,https://cdn.sofifa.org/players/4/19/209831.png,https://cdn.sofifa.org/flags/18.png
13638,227751,Bae Jae Woo,25.0,Korea Republic,62,1000,57.0,51.0,44.0,53.0,55.0,https://cdn.sofifa.org/players/4/19/227751.png,https://cdn.sofifa.org/flags/167.png
13639,240807,O. Shaw,20.0,Scotland,62,1000,63.0,44.0,48.0,58.0,62.0,https://cdn.sofifa.org/players/4/19/240807.png,https://cdn.sofifa.org/flags/42.png
13640,241575,M. van Kins,19.0,Netherlands,62,1000,55.0,61.0,70.0,63.0,63.0,https://cdn.sofifa.org/players/4/19/241575.png,https://cdn.sofifa.org/flags/34.png
13641,242343,N. Thaller,19.0,Argentina,62,1000,54.0,47.0,42.0,64.0,57.0,https://cdn.sofifa.org/players/4/19/242343.png,https://cdn.sofifa.org/flags/52.png
13642,244903,Elbis,25.0,Brazil,62,4000,54.0,42.0,40.0,60.0,40.0,https://cdn.sofifa.org/players/4/19/244903.png,https://cdn.sofifa.org/flags/54.png
13643,246439,Viti,21.0,Spain,62,1000,60.0,59.0,59.0,66.0,64.0,https://cdn.sofifa.org/players/4/19/246439.png,https://cdn.sofifa.org/flags/45.png
13644,233128,M. Kouhyar,20.0,Afghanistan,62,1000,52.0,58.0,58.0,59.0,60.0,https://cdn.sofifa.org/players/4/19/233128.png,https://cdn.sofifa.org/flags/149.png
13645,169896,R. Sutton,32.0,England,62,2000,57.0,48.0,25.0,58.0,50.0,https://cdn.sofifa.org/players/4/19/169896.png,https://cdn.sofifa.org/flags/14.png
13646,198825,M. Cullen,26.0,England,62,2000,57.0,64.0,62.0,49.0,59.0,https://cdn.sofifa.org/players/4/19/198825.png,https://cdn.sofifa.org/flags/14.png
13647,213673,A. Kiwomya,22.0,England,62,2000,55.0,45.0,53.0,50.0,60.0,https://cdn.sofifa.org/players/4/19/213673.png,https://cdn.sofifa.org/flags/14.png
13648,220841,J. Sanchez,23.0,Colombia,62,1000,58.0,66.0,59.0,66.0,63.0,https://cdn.sofifa.org/players/4/19/220841.png,https://cdn.sofifa.org/flags/56.png
13649,239529,F. Onyeka,20.0,Nigeria,62,3000,62.0,53.0,57.0,62.0,66.0,https://cdn.sofifa.org/players/4/19/239529.png,https://cdn.sofifa.org/flags/133.png
13650,243881,C. Krempicki,23.0,Germany,62,1000,59.0,59.0,62.0,63.0,63.0,https://cdn.sofifa.org/players/4/19/243881.png,https://cdn.sofifa.org/flags/21.png
13651,192937,Marc Vales,28.0,Andorra,62,1000,56.0,50.0,48.0,49.0,54.0,https://cdn.sofifa.org/players/4/19/192937.png,https://cdn.sofifa.org/flags/2.png
13652,223146,F. Rodríguez,22.0,Switzerland,62,2000,58.0,50.0,61.0,62.0,65.0,https://cdn.sofifa.org/players/4/19/223146.png,https://cdn.sofifa.org/flags/47.png
13653,210347,I. Lučić,23.0,Austria,62,2000,63.0,34.0,35.0,30.0,25.0,https://cdn.sofifa.org/players/4/19/210347.png,https://cdn.sofifa.org/flags/4.png
13654,186539,B. Kukeli,34.0,Albania,62,5000,60.0,65.0,62.0,65.0,58.0,https://cdn.sofifa.org/players/4/19/186539.png,https://cdn.sofifa.org/flags/1.png
13655,223404,A. Fisher,28.0,England,62,2000,44.0,59.0,43.0,51.0,62.0,https://cdn.sofifa.org/players/4/19/223404.png,https://cdn.sofifa.org/flags/14.png
13656,226220,M. Rodriguez,22.0,United States,62,1000,55.0,60.0,63.0,65.0,64.0,https://cdn.sofifa.org/players/4/19/226220.png,https://cdn.sofifa.org/flags/95.png
13657,241068,A. Dávila,19.0,Uruguay,62,3000,53.0,48.0,40.0,54.0,59.0,https://cdn.sofifa.org/players/4/19/241068.png,https://cdn.sofifa.org/flags/60.png
13658,244652,K. Mawatari,27.0,Japan,62,2000,60.0,50.0,44.0,59.0,60.0,https://cdn.sofifa.org/players/4/19/244652.png,https://cdn.sofifa.org/flags/163.png
13659,246188,D. Hernández,18.0,Mexico,62,3000,50.0,53.0,49.0,60.0,67.0,https://cdn.sofifa.org/players/4/19/246188.png,https://cdn.sofifa.org/flags/83.png
13660,215725,Quinti,21.0,Spain,62,3000,56.0,51.0,53.0,63.0,54.0,https://cdn.sofifa.org/players/4/19/215725.png,https://cdn.sofifa.org/flags/45.png
13661,240045,I. Ljubić,21.0,Austria,62,3000,61.0,60.0,59.0,64.0,66.0,https://cdn.sofifa.org/players/4/19/240045.png,https://cdn.sofifa.org/flags/4.png
13662,246189,C. Arano,23.0,Bolivia,62,0,60.0,58.0,51.0,68.0,65.0,https://cdn.sofifa.org/players/4/19/246189.png,https://cdn.sofifa.org/flags/53.png
13663,235950,F. Barceló,25.0,Uruguay,62,3000,50.0,52.0,45.0,47.0,63.0,https://cdn.sofifa.org/players/4/19/235950.png,https://cdn.sofifa.org/flags/60.png
13664,237742,K. Fukai,23.0,Japan,62,1000,62.0,57.0,51.0,69.0,68.0,https://cdn.sofifa.org/players/4/19/237742.png,https://cdn.sofifa.org/flags/163.png
13665,244398,H. Sy,22.0,Mauritania,62,1000,56.0,62.0,32.0,61.0,59.0,https://cdn.sofifa.org/players/4/19/244398.png,https://cdn.sofifa.org/flags/127.png
13666,234671,J. Odgaard,19.0,Denmark,62,4000,56.0,64.0,54.0,56.0,65.0,https://cdn.sofifa.org/players/4/19/234671.png,https://cdn.sofifa.org/flags/13.png
13667,242351,T. Bunmathan,28.0,Thailand,62,2000,66.0,53.0,45.0,62.0,70.0,https://cdn.sofifa.org/players/4/19/242351.png,https://cdn.sofifa.org/flags/188.png
13668,211888,M. Willsch,27.0,Germany,62,2000,62.0,46.0,51.0,63.0,61.0,https://cdn.sofifa.org/players/4/19/211888.png,https://cdn.sofifa.org/flags/21.png
13669,236721,L. Fomba,20.0,France,62,1000,55.0,45.0,53.0,67.0,64.0,https://cdn.sofifa.org/players/4/19/236721.png,https://cdn.sofifa.org/flags/18.png
13670,238769,C. Huérfano,22.0,Colombia,62,1000,56.0,64.0,58.0,60.0,63.0,https://cdn.sofifa.org/players/4/19/238769.png,https://cdn.sofifa.org/flags/56.png
13671,242865,I. Govea,21.0,Mexico,62,2000,65.0,48.0,49.0,42.0,52.0,https://cdn.sofifa.org/players/4/19/242865.png,https://cdn.sofifa.org/flags/83.png
13672,221106,B. Gladwin,26.0,England,62,7000,56.0,62.0,61.0,65.0,64.0,https://cdn.sofifa.org/players/4/19/221106.png,https://cdn.sofifa.org/flags/14.png
13673,233394,Huang Zhengyu,21.0,China PR,62,2000,62.0,55.0,32.0,49.0,58.0,https://cdn.sofifa.org/players/4/19/233394.png,https://cdn.sofifa.org/flags/155.png
13674,238514,A. Verdugo,20.0,Argentina,62,2000,59.0,68.0,62.0,66.0,62.0,https://cdn.sofifa.org/players/4/19/238514.png,https://cdn.sofifa.org/flags/52.png
13675,222387,V. Slivka,23.0,Lithuania,62,1000,50.0,56.0,58.0,73.0,73.0,https://cdn.sofifa.org/players/4/19/222387.png,https://cdn.sofifa.org/flags/30.png
13676,225203,L. Kelly,22.0,Scotland,62,1000,48.0,38.0,19.0,34.0,25.0,https://cdn.sofifa.org/players/4/19/225203.png,https://cdn.sofifa.org/flags/42.png
13677,232371,W. Hashimoto,31.0,Japan,62,1000,61.0,65.0,54.0,67.0,60.0,https://cdn.sofifa.org/players/4/19/232371.png,https://cdn.sofifa.org/flags/163.png
13678,228788,J. Broh Tonye,21.0,Italy,62,6000,66.0,45.0,55.0,66.0,64.0,https://cdn.sofifa.org/players/4/19/228788.png,https://cdn.sofifa.org/flags/27.png
13679,229045,A. Kanté,23.0,Gambia,62,1000,53.0,50.0,51.0,59.0,62.0,https://cdn.sofifa.org/players/4/19/229045.png,https://cdn.sofifa.org/flags/116.png
13680,243125,S. Strand,25.0,Sweden,62,1000,56.0,51.0,42.0,49.0,60.0,https://cdn.sofifa.org/players/4/19/243125.png,https://cdn.sofifa.org/flags/46.png
13681,244661,Vitinho,18.0,Brazil,62,1000,55.0,57.0,57.0,63.0,65.0,https://cdn.sofifa.org/players/4/19/244661.png,https://cdn.sofifa.org/flags/54.png
13682,242102,F. Mayer,20.0,Germany,62,3000,49.0,42.0,30.0,46.0,42.0,https://cdn.sofifa.org/players/4/19/242102.png,https://cdn.sofifa.org/flags/21.png
13683,187830,B. Maguire,28.0,Netherlands,62,1000,63.0,66.0,69.0,62.0,61.0,https://cdn.sofifa.org/players/4/19/187830.png,https://cdn.sofifa.org/flags/34.png
13684,198071,G. Williams,25.0,England,62,3000,55.0,52.0,46.0,61.0,58.0,https://cdn.sofifa.org/players/4/19/198071.png,https://cdn.sofifa.org/flags/14.png
13685,211127,M. Håkansson,25.0,Sweden,62,1000,61.0,51.0,47.0,60.0,58.0,https://cdn.sofifa.org/players/4/19/211127.png,https://cdn.sofifa.org/flags/46.png
13686,230583,F. Kohls,23.0,Germany,62,1000,57.0,62.0,64.0,69.0,62.0,https://cdn.sofifa.org/players/4/19/230583.png,https://cdn.sofifa.org/flags/21.png
13687,240311,L. Zidane,20.0,France,62,9000,54.0,36.0,45.0,22.0,14.0,https://cdn.sofifa.org/players/4/19/240311.png,https://cdn.sofifa.org/flags/18.png
13688,208056,Jeon Hyeon Chul,27.0,Korea Republic,62,1000,57.0,57.0,62.0,62.0,58.0,https://cdn.sofifa.org/players/4/19/208056.png,https://cdn.sofifa.org/flags/167.png
13689,213688,J. Weir,22.0,England,62,4000,52.0,59.0,57.0,69.0,69.0,https://cdn.sofifa.org/players/4/19/213688.png,https://cdn.sofifa.org/flags/14.png
13690,163768,M. Rose,35.0,England,62,1000,55.0,55.0,63.0,58.0,62.0,https://cdn.sofifa.org/players/4/19/163768.png,https://cdn.sofifa.org/flags/14.png
13691,169912,B. Moore,29.0,England,62,3000,53.0,49.0,56.0,56.0,57.0,https://cdn.sofifa.org/players/4/19/169912.png,https://cdn.sofifa.org/flags/14.png
13692,237496,D. Mihailovic,19.0,United States,62,1000,58.0,63.0,59.0,70.0,66.0,https://cdn.sofifa.org/players/4/19/237496.png,https://cdn.sofifa.org/flags/95.png
13693,246200,G. Zabret,22.0,Slovenia,62,3000,53.0,38.0,11.0,23.0,18.0,https://cdn.sofifa.org/players/4/19/246200.png,https://cdn.sofifa.org/flags/44.png
13694,221369,K. Al Kaabi,26.0,Saudi Arabia,62,5000,56.0,55.0,54.0,57.0,60.0,https://cdn.sofifa.org/players/4/19/221369.png,https://cdn.sofifa.org/flags/183.png
13695,213434,J. Brown,23.0,Jamaica,62,3000,52.0,53.0,53.0,64.0,61.0,https://cdn.sofifa.org/players/4/19/213434.png,https://cdn.sofifa.org/flags/82.png
13696,214458,D. Rosende,32.0,Chile,62,1000,57.0,58.0,55.0,67.0,67.0,https://cdn.sofifa.org/players/4/19/214458.png,https://cdn.sofifa.org/flags/55.png
13697,229818,D. Baumgartner,21.0,Austria,62,2000,60.0,53.0,35.0,57.0,43.0,https://cdn.sofifa.org/players/4/19/229818.png,https://cdn.sofifa.org/flags/4.png
13698,231354,M. Pantović,21.0,Serbia,62,2000,51.0,49.0,55.0,55.0,69.0,https://cdn.sofifa.org/players/4/19/231354.png,https://cdn.sofifa.org/flags/51.png
13699,244410,M. Goncalves,17.0,France,62,2000,59.0,57.0,52.0,59.0,56.0,https://cdn.sofifa.org/players/4/19/244410.png,https://cdn.sofifa.org/flags/18.png
13700,244923,J. Branger-Engone,24.0,Gabon,62,3000,48.0,58.0,53.0,64.0,69.0,https://cdn.sofifa.org/players/4/19/244923.png,https://cdn.sofifa.org/flags/115.png
13701,223676,R. Renner,24.0,Austria,62,3000,52.0,45.0,53.0,59.0,63.0,https://cdn.sofifa.org/players/4/19/223676.png,https://cdn.sofifa.org/flags/4.png
13702,232636,R. Hatsuse,20.0,Japan,62,2000,57.0,42.0,36.0,53.0,56.0,https://cdn.sofifa.org/players/4/19/232636.png,https://cdn.sofifa.org/flags/163.png
13703,232892,Y. Tanaka,29.0,Japan,62,1000,58.0,60.0,38.0,48.0,61.0,https://cdn.sofifa.org/players/4/19/232892.png,https://cdn.sofifa.org/flags/163.png
13704,243132,R. Droehnle,19.0,France,62,2000,51.0,47.0,32.0,57.0,45.0,https://cdn.sofifa.org/players/4/19/243132.png,https://cdn.sofifa.org/flags/18.png
13705,231613,S. McCoulsky,21.0,England,62,6000,55.0,49.0,40.0,45.0,59.0,https://cdn.sofifa.org/players/4/19/231613.png,https://cdn.sofifa.org/flags/14.png
13706,244157,F. Dady Ngoy,28.0,France,62,1000,55.0,45.0,50.0,64.0,59.0,https://cdn.sofifa.org/players/4/19/244157.png,https://cdn.sofifa.org/flags/18.png
13707,204222,M. Dolan,25.0,England,62,2000,57.0,68.0,65.0,64.0,63.0,https://cdn.sofifa.org/players/4/19/204222.png,https://cdn.sofifa.org/flags/14.png
13708,163774,S. Jackson,31.0,Canada,62,2000,57.0,56.0,55.0,54.0,59.0,https://cdn.sofifa.org/players/4/19/163774.png,https://cdn.sofifa.org/flags/70.png
13709,230590,D. Oldaker,19.0,England,62,1000,57.0,53.0,63.0,65.0,67.0,https://cdn.sofifa.org/players/4/19/230590.png,https://cdn.sofifa.org/flags/14.png
13710,239038,R. Basque,23.0,France,62,1000,60.0,60.0,56.0,68.0,67.0,https://cdn.sofifa.org/players/4/19/239038.png,https://cdn.sofifa.org/flags/18.png
13711,244670,Javi Pérez,32.0,Spain,62,1000,58.0,55.0,62.0,66.0,65.0,https://cdn.sofifa.org/players/4/19/244670.png,https://cdn.sofifa.org/flags/45.png
13712,222399,C. Ogilvie,22.0,England,62,9000,49.0,46.0,42.0,54.0,58.0,https://cdn.sofifa.org/players/4/19/222399.png,https://cdn.sofifa.org/flags/14.png
13713,230847,Z. Elbouzedi,20.0,Republic of Ireland,62,1000,58.0,63.0,62.0,63.0,68.0,https://cdn.sofifa.org/players/4/19/230847.png,https://cdn.sofifa.org/flags/25.png
13714,238271,P. Dárdai,19.0,Germany,62,2000,56.0,51.0,53.0,54.0,67.0,https://cdn.sofifa.org/players/4/19/238271.png,https://cdn.sofifa.org/flags/21.png
13715,240575,Prendes,21.0,Spain,62,1000,56.0,53.0,35.0,43.0,35.0,https://cdn.sofifa.org/players/4/19/240575.png,https://cdn.sofifa.org/flags/45.png
13716,245439,G. Ferrari,21.0,Argentina,62,2000,58.0,56.0,32.0,58.0,58.0,https://cdn.sofifa.org/players/4/19/245439.png,https://cdn.sofifa.org/flags/52.png
13717,213696,M. Willock,21.0,England,62,11000,56.0,60.0,63.0,63.0,65.0,https://cdn.sofifa.org/players/4/19/213696.png,https://cdn.sofifa.org/flags/14.png
13718,231616,E. Riis Jakobsen,20.0,Denmark,62,2000,53.0,58.0,48.0,51.0,60.0,https://cdn.sofifa.org/players/4/19/231616.png,https://cdn.sofifa.org/flags/13.png
13719,231872,S. Coulibaly,22.0,France,62,1000,60.0,55.0,45.0,52.0,45.0,https://cdn.sofifa.org/players/4/19/231872.png,https://cdn.sofifa.org/flags/18.png
13720,239552,M. Biamou,27.0,France,62,2000,41.0,55.0,55.0,38.0,59.0,https://cdn.sofifa.org/players/4/19/239552.png,https://cdn.sofifa.org/flags/18.png
13721,183744,D. Cardozo,31.0,Argentina,62,3000,57.0,52.0,49.0,59.0,62.0,https://cdn.sofifa.org/players/4/19/183744.png,https://cdn.sofifa.org/flags/52.png
13722,203969,E. Seidou,26.0,France,62,1000,51.0,52.0,53.0,63.0,62.0,https://cdn.sofifa.org/players/4/19/203969.png,https://cdn.sofifa.org/flags/18.png
13723,222145,S. Ohlsson,25.0,Sweden,62,1000,53.0,60.0,58.0,68.0,63.0,https://cdn.sofifa.org/players/4/19/222145.png,https://cdn.sofifa.org/flags/46.png
13724,102593,C. Woodman,35.0,England,62,2000,63.0,66.0,59.0,62.0,62.0,https://cdn.sofifa.org/players/4/19/102593.png,https://cdn.sofifa.org/flags/14.png
13725,235457,V. Leikvoll Moberg,27.0,Norway,62,1000,63.0,56.0,57.0,62.0,60.0,https://cdn.sofifa.org/players/4/19/235457.png,https://cdn.sofifa.org/flags/36.png
13726,237249,D. Johnson,22.0,United States,62,1000,61.0,66.0,52.0,65.0,60.0,https://cdn.sofifa.org/players/4/19/237249.png,https://cdn.sofifa.org/flags/95.png
13727,193473,L. Öhman,26.0,Sweden,62,1000,60.0,60.0,44.0,42.0,46.0,https://cdn.sofifa.org/players/4/19/193473.png,https://cdn.sofifa.org/flags/46.png
13728,232898,T. Morishima,21.0,Japan,62,2000,49.0,60.0,64.0,69.0,67.0,https://cdn.sofifa.org/players/4/19/232898.png,https://cdn.sofifa.org/flags/163.png
13729,237250,S. Cleveland,24.0,United States,62,1000,58.0,38.0,51.0,44.0,27.0,https://cdn.sofifa.org/players/4/19/237250.png,https://cdn.sofifa.org/flags/95.png
13730,243906,U. Nissilä,22.0,Finland,62,2000,60.0,53.0,60.0,63.0,60.0,https://cdn.sofifa.org/players/4/19/243906.png,https://cdn.sofifa.org/flags/17.png
13731,178626,J. Thompson,29.0,England,62,1000,51.0,46.0,50.0,57.0,60.0,https://cdn.sofifa.org/players/4/19/178626.png,https://cdn.sofifa.org/flags/14.png
13732,244418,João Lopes,22.0,Brazil,62,1000,60.0,36.0,41.0,37.0,18.0,https://cdn.sofifa.org/players/4/19/244418.png,https://cdn.sofifa.org/flags/54.png
13733,208067,Lee Jin Hyung,30.0,Korea Republic,62,1000,55.0,56.0,15.0,30.0,19.0,https://cdn.sofifa.org/players/4/19/208067.png,https://cdn.sofifa.org/flags/167.png
13734,243395,C. Essers,21.0,Netherlands,62,1000,61.0,62.0,54.0,66.0,65.0,https://cdn.sofifa.org/players/4/19/243395.png,https://cdn.sofifa.org/flags/34.png
13735,189891,F. Franks,27.0,England,62,2000,55.0,54.0,41.0,39.0,32.0,https://cdn.sofifa.org/players/4/19/189891.png,https://cdn.sofifa.org/flags/14.png
13736,138180,J. Campbell-Ryce,35.0,Jamaica,62,2000,60.0,59.0,61.0,55.0,61.0,https://cdn.sofifa.org/players/4/19/138180.png,https://cdn.sofifa.org/flags/82.png
13737,242116,M. Etuin,22.0,France,62,2000,57.0,61.0,62.0,71.0,61.0,https://cdn.sofifa.org/players/4/19/242116.png,https://cdn.sofifa.org/flags/18.png
13738,191684,Jung San,29.0,Korea Republic,62,1000,60.0,56.0,28.0,36.0,18.0,https://cdn.sofifa.org/players/4/19/191684.png,https://cdn.sofifa.org/flags/167.png
13739,182469,Liu Yu,33.0,China PR,62,2000,57.0,51.0,54.0,60.0,60.0,https://cdn.sofifa.org/players/4/19/182469.png,https://cdn.sofifa.org/flags/155.png
13740,225734,C. Hamilton,23.0,England,62,3000,54.0,56.0,56.0,56.0,60.0,https://cdn.sofifa.org/players/4/19/225734.png,https://cdn.sofifa.org/flags/14.png
13741,229062,I. McShane,25.0,Scotland,62,2000,59.0,60.0,62.0,64.0,64.0,https://cdn.sofifa.org/players/4/19/229062.png,https://cdn.sofifa.org/flags/42.png
13742,233158,Y. Misao,27.0,Japan,62,2000,63.0,50.0,54.0,62.0,63.0,https://cdn.sofifa.org/players/4/19/233158.png,https://cdn.sofifa.org/flags/163.png
13743,244166,M. Pribula,32.0,Slovakia,62,1000,52.0,57.0,61.0,62.0,62.0,https://cdn.sofifa.org/players/4/19/244166.png,https://cdn.sofifa.org/flags/43.png
13744,193478,J. Grimes,27.0,England,62,2000,60.0,52.0,30.0,57.0,36.0,https://cdn.sofifa.org/players/4/19/193478.png,https://cdn.sofifa.org/flags/14.png
13745,176839,E. Nouri,32.0,Azerbaijan,62,1000,60.0,54.0,44.0,57.0,57.0,https://cdn.sofifa.org/players/4/19/176839.png,https://cdn.sofifa.org/flags/5.png
13746,52679,J. Murphy,36.0,Republic of Ireland,62,1000,59.0,58.0,46.0,33.0,33.0,https://cdn.sofifa.org/players/4/19/52679.png,https://cdn.sofifa.org/flags/25.png
13747,245704,Martí Vilá,19.0,Spain,62,1000,60.0,51.0,36.0,58.0,62.0,https://cdn.sofifa.org/players/4/19/245704.png,https://cdn.sofifa.org/flags/45.png
13748,214473,K. Piedrahita,27.0,United States,62,1000,52.0,36.0,33.0,26.0,25.0,https://cdn.sofifa.org/players/4/19/214473.png,https://cdn.sofifa.org/flags/95.png
13749,235465,Seo Young Jae,23.0,Korea Republic,62,1000,59.0,49.0,37.0,40.0,46.0,https://cdn.sofifa.org/players/4/19/235465.png,https://cdn.sofifa.org/flags/167.png
13750,203210,Y. Songo'o,26.0,Cameroon,62,2000,65.0,61.0,52.0,61.0,55.0,https://cdn.sofifa.org/players/4/19/203210.png,https://cdn.sofifa.org/flags/103.png
13751,181962,Lang Zheng,31.0,China PR,62,3000,61.0,48.0,44.0,50.0,43.0,https://cdn.sofifa.org/players/4/19/181962.png,https://cdn.sofifa.org/flags/155.png
13752,212683,J. Matt,28.0,Jamaica,62,2000,62.0,59.0,54.0,52.0,53.0,https://cdn.sofifa.org/players/4/19/212683.png,https://cdn.sofifa.org/flags/82.png
13753,226507,J. Yates,21.0,England,62,5000,56.0,51.0,53.0,54.0,63.0,https://cdn.sofifa.org/players/4/19/226507.png,https://cdn.sofifa.org/flags/14.png
13754,229324,A. Baker,21.0,Wales,62,3000,53.0,43.0,33.0,62.0,60.0,https://cdn.sofifa.org/players/4/19/229324.png,https://cdn.sofifa.org/flags/50.png
13755,235980,I. Morales,18.0,Chile,62,1000,53.0,56.0,44.0,37.0,62.0,https://cdn.sofifa.org/players/4/19/235980.png,https://cdn.sofifa.org/flags/55.png
13756,237772,M. Verreth,20.0,Belgium,62,2000,50.0,47.0,57.0,56.0,60.0,https://cdn.sofifa.org/players/4/19/237772.png,https://cdn.sofifa.org/flags/7.png
13757,181964,Zhu Ting,32.0,China PR,62,2000,76.0,66.0,51.0,62.0,70.0,https://cdn.sofifa.org/players/4/19/181964.png,https://cdn.sofifa.org/flags/155.png
13758,215501,E. Bajrami,25.0,FYR Macedonia,62,3000,57.0,52.0,58.0,54.0,65.0,https://cdn.sofifa.org/players/4/19/215501.png,https://cdn.sofifa.org/flags/19.png
13759,170445,A. Mangan,31.0,England,62,1000,62.0,51.0,55.0,58.0,59.0,https://cdn.sofifa.org/players/4/19/170445.png,https://cdn.sofifa.org/flags/14.png
13760,237005,K. Baccus,20.0,Australia,62,1000,62.0,60.0,63.0,64.0,63.0,https://cdn.sofifa.org/players/4/19/237005.png,https://cdn.sofifa.org/flags/195.png
13761,224718,T. Antalyalı,23.0,Turkey,62,2000,56.0,50.0,67.0,69.0,58.0,https://cdn.sofifa.org/players/4/19/224718.png,https://cdn.sofifa.org/flags/48.png
13762,232910,S. Takahashi,26.0,Japan,62,1000,53.0,58.0,33.0,32.0,25.0,https://cdn.sofifa.org/players/4/19/232910.png,https://cdn.sofifa.org/flags/163.png
13763,233934,A. Ramsdale,20.0,England,62,4000,50.0,44.0,44.0,21.0,26.0,https://cdn.sofifa.org/players/4/19/233934.png,https://cdn.sofifa.org/flags/14.png
13764,236750,S. Sørli,22.0,Norway,62,1000,54.0,58.0,54.0,57.0,58.0,https://cdn.sofifa.org/players/4/19/236750.png,https://cdn.sofifa.org/flags/36.png
13765,202959,Choi Hyun Tae,30.0,Korea Republic,62,1000,56.0,56.0,57.0,65.0,61.0,https://cdn.sofifa.org/players/4/19/202959.png,https://cdn.sofifa.org/flags/167.png
13766,206031,Jefté,24.0,Spain,62,3000,58.0,52.0,42.0,62.0,62.0,https://cdn.sofifa.org/players/4/19/206031.png,https://cdn.sofifa.org/flags/45.png
13767,235215,G. Crociata,20.0,Italy,62,1000,52.0,54.0,56.0,60.0,69.0,https://cdn.sofifa.org/players/4/19/235215.png,https://cdn.sofifa.org/flags/27.png
13768,243919,V. Pinson,22.0,France,62,3000,59.0,49.0,54.0,51.0,59.0,https://cdn.sofifa.org/players/4/19/243919.png,https://cdn.sofifa.org/flags/18.png
13769,216272,D. Williams,30.0,England,62,1000,50.0,51.0,61.0,63.0,65.0,https://cdn.sofifa.org/players/4/19/216272.png,https://cdn.sofifa.org/flags/14.png
13770,171984,K. Lejeune,33.0,France,62,1000,63.0,59.0,68.0,68.0,63.0,https://cdn.sofifa.org/players/4/19/171984.png,https://cdn.sofifa.org/flags/18.png
13771,239312,D. Avounou,20.0,Congo,62,3000,55.0,59.0,42.0,59.0,62.0,https://cdn.sofifa.org/players/4/19/239312.png,https://cdn.sofifa.org/flags/107.png
13772,241872,S. Barreto,19.0,Argentina,62,1000,59.0,54.0,31.0,51.0,55.0,https://cdn.sofifa.org/players/4/19/241872.png,https://cdn.sofifa.org/flags/52.png
13773,242128,T. Sawada,27.0,Japan,62,1000,54.0,51.0,49.0,58.0,60.0,https://cdn.sofifa.org/players/4/19/242128.png,https://cdn.sofifa.org/flags/163.png
13774,209361,T. Payne,24.0,New Zealand,62,0,55.0,54.0,60.0,62.0,60.0,https://cdn.sofifa.org/players/4/19/209361.png,https://cdn.sofifa.org/flags/198.png
13775,233169,M. Yamane,24.0,Japan,62,1000,63.0,47.0,53.0,67.0,55.0,https://cdn.sofifa.org/players/4/19/233169.png,https://cdn.sofifa.org/flags/163.png
13776,238801,J. Dem,25.0,Germany,62,1000,59.0,57.0,47.0,64.0,52.0,https://cdn.sofifa.org/players/4/19/238801.png,https://cdn.sofifa.org/flags/21.png
13777,224466,Ba Dun,22.0,China PR,62,3000,65.0,54.0,62.0,59.0,63.0,https://cdn.sofifa.org/players/4/19/224466.png,https://cdn.sofifa.org/flags/155.png
13778,233426,A. Georgiou,21.0,Cyprus,62,9000,55.0,54.0,61.0,58.0,64.0,https://cdn.sofifa.org/players/4/19/233426.png,https://cdn.sofifa.org/flags/11.png
13779,245714,Álex Blanco,19.0,Spain,62,3000,52.0,48.0,60.0,65.0,66.0,https://cdn.sofifa.org/players/4/19/245714.png,https://cdn.sofifa.org/flags/45.png
13780,193235,J. Kotzke,28.0,Germany,62,4000,62.0,59.0,57.0,58.0,59.0,https://cdn.sofifa.org/players/4/19/193235.png,https://cdn.sofifa.org/flags/21.png
13781,235476,I. Varone,25.0,Italy,62,1000,53.0,54.0,62.0,74.0,63.0,https://cdn.sofifa.org/players/4/19/235476.png,https://cdn.sofifa.org/flags/27.png
13782,238036,J. Cejas,20.0,Argentina,62,2000,55.0,43.0,63.0,62.0,58.0,https://cdn.sofifa.org/players/4/19/238036.png,https://cdn.sofifa.org/flags/52.png
